"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
6.177109268E2,5.162317119E1,6.974550160E0,4.985248080E1,9.458459473E1,2.599999905E-1,2.391000061E2,9.023093518E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.187178379E2,5.162317282E1,6.974552250E0,5.000055534E1,9.473266602E1,0.000000000E0,0.000000000E0,9.023908186E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.197101561E2,5.162317281E1,6.974553430E0,4.981342064E1,9.454553223E1,0.000000000E0,0.000000000E0,9.027474719E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.207090296E2,5.162317054E1,6.974557080E0,4.981988092E1,9.455200195E1,0.000000000E0,0.000000000E0,9.029608179E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.217096511E2,5.162316874E1,6.974556010E0,4.981072112E1,9.454284668E1,0.000000000E0,0.000000000E0,9.032312583E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.227096924E2,5.162316662E1,6.974554090E0,4.939616550E1,9.412829590E1,0.000000000E0,0.000000000E0,9.033240571E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.237101894E2,5.162316580E1,6.974554340E0,4.941496171E1,9.414709473E1,0.000000000E0,0.000000000E0,9.034124999E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.247087017E2,5.162316600E1,6.974553100E0,4.937876938E1,9.411090088E1,0.000000000E0,0.000000000E0,9.037450658E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.257119494E2,5.162316304E1,6.974552410E0,4.916135391E1,9.389349365E1,0.000000000E0,0.000000000E0,9.041532762E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.267105029E2,5.162315938E1,6.974551950E0,4.928750309E1,9.401965332E1,2.399999946E-1,2.386999969E2,9.045586697E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.277115224E2,5.162315706E1,6.974556480E0,4.965468033E1,9.438684082E1,0.000000000E0,0.000000000E0,9.046084897E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.287103119E2,5.162315672E1,6.974556950E0,4.891609255E1,9.364825439E1,0.000000000E0,0.000000000E0,9.049579250E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.297125938E2,5.162315382E1,6.974558900E0,4.882880223E1,9.356097412E1,0.000000000E0,0.000000000E0,9.053705381E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.307094789E2,5.162315027E1,6.974560640E0,4.878026747E1,9.351245117E1,0.000000000E0,0.000000000E0,9.055969627E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.317097922E2,5.162314854E1,6.974562370E0,4.858946515E1,9.332165527E1,0.000000000E0,0.000000000E0,9.057837714E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.327098515E2,5.162314686E1,6.974562360E0,4.841325169E1,9.314544678E1,0.000000000E0,0.000000000E0,9.060805476E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.337090730E2,5.162314566E1,6.974566200E0,4.791562563E1,9.264782715E1,2.099999934E-1,2.368999939E2,9.065376425E-1,3.790092468E0,2.507668257E0,2.100000000E1
6.347117686E2,5.162314599E1,6.974572800E0,4.799466219E1,9.272686768E1,0.000000000E0,0.000000000E0,9.066532925E-1,3.790092468E0,2.755673409E0,2.200000000E1
6.357084719E2,5.162314581E1,6.974571150E0,4.855368389E1,9.328588867E1,0.000000000E0,0.000000000E0,9.068600687E-1,3.790092468E0,2.987910032E0,2.200000000E1
6.367114563E2,5.162314747E1,6.974572500E0,4.880057500E1,9.353277588E1,0.000000000E0,0.000000000E0,9.072096939E-1,3.790092468E0,3.232982159E0,2.200000000E1
6.377091192E2,5.162315029E1,6.974570260E0,4.857322907E1,9.330541992E1,0.000000000E0,0.000000000E0,9.074442712E-1,3.790092468E0,3.513023138E0,2.200000000E1
6.387106990E2,5.162315114E1,6.974567150E0,4.880712064E1,9.353930664E1,0.000000000E0,0.000000000E0,9.075792149E-1,3.790092468E0,3.711922646E0,2.200000000E1
6.397103925E2,5.162314993E1,6.974567300E0,4.885399194E1,9.358618164E1,0.000000000E0,0.000000000E0,9.077185442E-1,3.900757074E0,3.917385340E0,2.200000000E1
6.407084781E2,5.162315118E1,6.974567440E0,4.888689349E1,9.361907959E1,0.000000000E0,0.000000000E0,9.083892802E-1,3.802649736E0,3.739740610E0,2.000000000E1
6.417107799E2,5.162315453E1,6.974559360E0,4.977368924E1,9.450585938E1,0.000000000E0,0.000000000E0,9.086652247E-1,3.790092468E0,3.409036398E0,2.000000000E1
6.427091466E2,5.162315617E1,6.974556360E0,4.994843999E1,9.468060303E1,0.000000000E0,0.000000000E0,9.087096387E-1,3.790092468E0,3.240653753E0,2.100000000E1
6.437097150E2,5.162315582E1,6.974556050E0,5.000636155E1,9.473852539E1,0.000000000E0,0.000000000E0,9.088114748E-1,3.790092468E0,3.202753544E0,2.100000000E1
6.447089274E2,5.162315651E1,6.974557020E0,5.036787410E1,9.510003662E1,0.000000000E0,0.000000000E0,9.092103287E-1,3.790092468E0,3.242072344E0,2.100000000E1
6.457088328E2,5.162315945E1,6.974553710E0,5.064687698E1,9.537902832E1,0.000000000E0,0.000000000E0,9.093524212E-1,3.790092468E0,3.234084368E0,2.100000000E1
6.467082468E2,5.162316063E1,6.974552920E0,5.058596798E1,9.531811523E1,0.000000000E0,0.000000000E0,9.094264213E-1,3.790092468E0,3.180796146E0,2.100000000E1
6.477102052E2,5.162316128E1,6.974552690E0,5.056344810E1,9.529559326E1,0.000000000E0,0.000000000E0,9.094467927E-1,3.790092468E0,3.195840120E0,2.100000000E1
6.487088736E2,5.162316145E1,6.974552580E0,5.058511617E1,9.531726074E1,0.000000000E0,0.000000000E0,9.094559262E-1,3.790092468E0,2.989159822E0,2.000000000E1
6.497089407E2,5.162316153E1,6.974552610E0,5.057150554E1,9.530364990E1,0.000000000E0,0.000000000E0,9.094593327E-1,3.790092468E0,2.867305994E0,2.000000000E1
6.507106930E2,5.162316156E1,6.974552620E0,5.056814869E1,9.530029297E1,0.000000000E0,0.000000000E0,9.094606415E-1,3.790092468E0,2.760742664E0,2.000000000E1
6.517088010E2,5.162316157E1,6.974552610E0,5.056845391E1,9.530059814E1,0.000000000E0,0.000000000E0,9.094629922E-1,3.790092468E0,2.723213196E0,2.000000000E1
6.527090754E2,5.162316156E1,6.974552580E0,5.056717216E1,9.529931641E1,0.000000000E0,0.000000000E0,9.094643728E-1,3.790092468E0,2.629244566E0,2.000000000E1
6.537085679E2,5.162316156E1,6.974552560E0,5.056534112E1,9.529748535E1,0.000000000E0,0.000000000E0,9.094654848E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.547090734E2,5.162316157E1,6.974552560E0,5.056613461E1,9.529827881E1,0.000000000E0,0.000000000E0,9.094665967E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.557086382E2,5.162316156E1,6.974552560E0,5.056088555E1,9.529302979E1,0.000000000E0,0.000000000E0,9.094696356E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.567103049E2,5.162316154E1,6.974552530E0,5.056039724E1,9.529254150E1,0.000000000E0,0.000000000E0,9.094714084E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.577106730E2,5.162316153E1,6.974552510E0,5.056265552E1,9.529479980E1,0.000000000E0,0.000000000E0,9.094725203E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.587094271E2,5.162316152E1,6.974552510E0,5.055954270E1,9.529168701E1,0.000000000E0,0.000000000E0,9.094732106E-1,3.790092468E0,2.556241989E0,1.900000000E1
6.597088617E2,5.162316152E1,6.974552500E0,5.055948167E1,9.529162598E1,0.000000000E0,0.000000000E0,9.094755392E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.607075456E2,5.162316154E1,6.974552490E0,5.055716240E1,9.528930664E1,0.000000000E0,0.000000000E0,9.095126301E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.617114681E2,5.162316134E1,6.974552060E0,5.059085354E1,9.532299805E1,0.000000000E0,0.000000000E0,9.095390299E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.627107028E2,5.162316121E1,6.974551740E0,5.058853406E1,9.532067871E1,0.000000000E0,0.000000000E0,9.095466709E-1,3.790092468E0,2.500000000E0,1.800000000E1
6.637097379E2,5.162316117E1,6.974551650E0,5.058725227E1,9.531939697E1,0.000000000E0,0.000000000E0,9.095497098E-1,3.790092468E0,2.500000000E0,1.800000000E1
6.647093757E2,5.162316119E1,6.974551620E0,5.058780167E1,9.531994629E1,0.000000000E0,0.000000000E0,9.095527486E-1,3.790092468E0,2.500000000E0,1.800000000E1
6.657086143E2,5.162316121E1,6.974551590E0,5.058597069E1,9.531811523E1,0.000000000E0,0.000000000E0,9.095562941E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.667103580E2,5.162316123E1,6.974551550E0,5.058236971E1,9.531451416E1,0.000000000E0,0.000000000E0,9.095598397E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.677107636E2,5.162316125E1,6.974551510E0,5.058090495E1,9.531304932E1,0.000000000E0,0.000000000E0,9.095628785E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.687096852E2,5.162316127E1,6.974551480E0,5.058114918E1,9.531329346E1,0.000000000E0,0.000000000E0,9.095646513E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.697115703E2,5.162316128E1,6.974551460E0,5.058188164E1,9.531402588E1,0.000000000E0,0.000000000E0,9.095679871E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.707091238E2,5.162316131E1,6.974551460E0,5.058700868E1,9.531915283E1,0.000000000E0,0.000000000E0,9.097476491E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.717098313E2,5.162316084E1,6.974548970E0,5.086148426E1,9.559362793E1,0.000000000E0,0.000000000E0,9.101330379E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.727116241E2,5.162315776E1,6.974546410E0,5.033559815E1,9.506774902E1,0.000000000E0,0.000000000E0,9.103692613E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.737116621E2,5.162315601E1,6.974544470E0,5.035976435E1,9.509191895E1,0.000000000E0,0.000000000E0,9.106663085E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.747085719E2,5.162315518E1,6.974540380E0,5.073763361E1,9.546978760E1,0.000000000E0,0.000000000E0,9.108810279E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.757114945E2,5.162315521E1,6.974537270E0,5.106545585E1,9.579760742E1,0.000000000E0,0.000000000E0,9.109688746E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.767110452E2,5.162315600E1,6.974537260E0,5.107418622E1,9.580633545E1,0.000000000E0,0.000000000E0,9.112997067E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.777083557E2,5.162315864E1,6.974535050E0,5.133225233E1,9.606439209E1,0.000000000E0,0.000000000E0,9.115501688E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.787098820E2,5.162316077E1,6.974536230E0,5.129069281E1,9.602282715E1,0.000000000E0,0.000000000E0,9.116965822E-1,3.790092468E0,2.530999422E0,2.100000000E1
6.797088459E2,5.162316204E1,6.974535670E0,5.115141477E1,9.588354492E1,0.000000000E0,0.000000000E0,9.121713617E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.807082888E2,5.162316368E1,6.974529320E0,5.155797955E1,9.629010010E1,0.000000000E0,0.000000000E0,9.124651443E-1,3.790092468E0,2.500000000E0,2.000000000E1
6.817088047E2,5.162316441E1,6.974525230E0,5.190460343E1,9.663671875E1,0.000000000E0,0.000000000E0,9.126722917E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.827092877E2,5.162316437E1,6.974522230E0,5.208862656E1,9.682073975E1,0.000000000E0,0.000000000E0,9.127509569E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.837089689E2,5.162316453E1,6.974521120E0,5.216376214E1,9.689587402E1,0.000000000E0,0.000000000E0,9.127683929E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.847087291E2,5.162316464E1,6.974520940E0,5.215344766E1,9.688555908E1,0.000000000E0,0.000000000E0,9.127743465E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.857087042E2,5.162316466E1,6.974521020E0,5.216156533E1,9.689367676E1,0.000000000E0,0.000000000E0,9.127796648E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.867086363E2,5.162316469E1,6.974521080E0,5.216998823E1,9.690209961E1,0.000000000E0,0.000000000E0,9.127819933E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.877090244E2,5.162316471E1,6.974521090E0,5.217310107E1,9.690521240E1,0.000000000E0,0.000000000E0,9.127896604E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.887093096E2,5.162316474E1,6.974521190E0,5.217151417E1,9.690362549E1,0.000000000E0,0.000000000E0,9.127949799E-1,3.790092468E0,2.500000000E0,2.100000000E1
6.897123575E2,5.162316472E1,6.974521120E0,5.218903126E1,9.692114258E1,0.000000000E0,0.000000000E0,9.127962887E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.907090969E2,5.162316473E1,6.974521110E0,5.218628471E1,9.691839600E1,0.000000000E0,0.000000000E0,9.128138665E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.917101769E2,5.162316476E1,6.974520860E0,5.221539876E1,9.694750977E1,0.000000000E0,0.000000000E0,9.128420339E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.927094439E2,5.162316481E1,6.974520460E0,5.226093143E1,9.699304199E1,0.000000000E0,0.000000000E0,9.128479058E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.937088094E2,5.162316484E1,6.974520390E0,5.226312884E1,9.699523926E1,0.000000000E0,0.000000000E0,9.128548388E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.947092814E2,5.162316479E1,6.974520450E0,5.225995482E1,9.699206543E1,0.000000000E0,0.000000000E0,9.128594960E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.957082228E2,5.162316475E1,6.974520470E0,5.226300644E1,9.699511719E1,0.000000000E0,0.000000000E0,9.128641973E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.967097674E2,5.162316477E1,6.974520410E0,5.227240596E1,9.700451660E1,0.000000000E0,0.000000000E0,9.128641973E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.977086515E2,5.162316477E1,6.974520410E0,5.227051387E1,9.700262451E1,0.000000000E0,0.000000000E0,9.128672361E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.987085397E2,5.162316479E1,6.974520440E0,5.227057494E1,9.700268555E1,0.000000000E0,0.000000000E0,9.128685450E-1,3.790092468E0,2.500000000E0,2.200000000E1
6.997085724E2,5.162316478E1,6.974520450E0,5.227551875E1,9.700762939E1,0.000000000E0,0.000000000E0,9.128719515E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.007113842E2,5.162316481E1,6.974520460E0,5.227771610E1,9.700982666E1,0.000000000E0,0.000000000E0,9.131661865E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.017094515E2,5.162316247E1,6.974522450E0,5.193426286E1,9.666638184E1,1.700000018E-1,1.825000000E2,9.135597321E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.027105116E2,5.162316062E1,6.974527310E0,5.153636556E1,9.626849365E1,0.000000000E0,0.000000000E0,9.137543356E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.037099403E2,5.162316125E1,6.974529940E0,5.178129953E1,9.651342773E1,0.000000000E0,0.000000000E0,9.139069258E-1,3.790092468E0,2.530567408E0,2.100000000E1
7.047091783E2,5.162316186E1,6.974527960E0,5.172618808E1,9.645831299E1,0.000000000E0,0.000000000E0,9.139853159E-1,3.790092468E0,2.654179096E0,2.200000000E1
7.057087375E2,5.162316132E1,6.974527230E0,5.189537648E1,9.662750244E1,0.000000000E0,0.000000000E0,9.140727325E-1,3.790092468E0,2.837403297E0,2.200000000E1
7.067086854E2,5.162316205E1,6.974527700E0,5.191613024E1,9.664825439E1,0.000000000E0,0.000000000E0,9.142186656E-1,3.790092468E0,3.112130404E0,2.200000000E1
7.077105696E2,5.162316335E1,6.974527990E0,5.183959578E1,9.657171631E1,0.000000000E0,0.000000000E0,9.143589129E-1,3.790092468E0,3.604629040E0,2.200000000E1
7.087094546E2,5.162316398E1,6.974529750E0,5.155553871E1,9.628765869E1,0.000000000E0,0.000000000E0,9.145225198E-1,3.790092468E0,3.282209873E0,2.200000000E1
7.097110102E2,5.162316331E1,6.974531860E0,5.199987109E1,9.673199463E1,0.000000000E0,0.000000000E0,9.145899655E-1,3.790092468E0,3.268548727E0,2.300000000E1
7.107083604E2,5.162316290E1,6.974532580E0,5.180693720E1,9.653906250E1,0.000000000E0,0.000000000E0,9.147425276E-1,3.790092468E0,3.329237938E0,2.100000000E1
7.117103693E2,5.162316153E1,6.974532460E0,5.272264369E1,9.745477295E1,0.000000000E0,0.000000000E0,9.151368048E-1,3.790092468E0,3.104854822E0,2.100000000E1
7.127105938E2,5.162315856E1,6.974535580E0,5.291574779E1,9.764788818E1,0.000000000E0,0.000000000E0,9.151594979E-1,3.790092468E0,3.070214033E0,2.100000000E1
7.137098054E2,5.162315837E1,6.974535460E0,5.300278345E1,9.773492432E1,0.000000000E0,0.000000000E0,9.152991090E-1,3.790092468E0,2.998080969E0,2.100000000E1
7.147088086E2,5.162315962E1,6.974535270E0,5.296781415E1,9.769995117E1,0.000000000E0,0.000000000E0,9.155918861E-1,3.790092468E0,2.992788315E0,2.200000000E1
7.157096679E2,5.162315956E1,6.974539510E0,5.308255689E1,9.781469727E1,0.000000000E0,0.000000000E0,9.158309609E-1,3.790092468E0,2.903801441E0,2.200000000E1
7.167087151E2,5.162316025E1,6.974542790E0,5.297830843E1,9.771044922E1,0.000000000E0,0.000000000E0,9.162588457E-1,3.790092468E0,2.743715048E0,2.200000000E1
7.177094471E2,5.162315911E1,6.974548710E0,5.260531478E1,9.733746338E1,0.000000000E0,0.000000000E0,9.165879107E-1,3.790092468E0,2.637927532E0,2.200000000E1
7.187088165E2,5.162316071E1,6.974552720E0,5.240634190E1,9.713848877E1,0.000000000E0,0.000000000E0,9.168589537E-1,3.790092468E0,2.658157587E0,2.200000000E1
7.197093792E2,5.162316286E1,6.974554570E0,5.219632491E1,9.692846680E1,0.000000000E0,0.000000000E0,9.170114457E-1,3.790092468E0,2.849017382E0,2.200000000E1
7.207084213E2,5.162316252E1,6.974556710E0,5.193057523E1,9.666271973E1,0.000000000E0,0.000000000E0,9.171705371E-1,3.790092468E0,2.690441370E0,2.200000000E1
7.217163508E2,5.162316280E1,6.974558970E0,5.195132632E1,9.668347168E1,0.000000000E0,0.000000000E0,9.171849340E-1,3.790092468E0,2.658222198E0,2.200000000E1
7.227090938E2,5.162316269E1,6.974559080E0,5.182144310E1,9.655358887E1,0.000000000E0,0.000000000E0,9.172265031E-1,3.790092468E0,2.632724762E0,2.200000000E1
7.237085902E2,5.162316298E1,6.974558700E0,5.177658340E1,9.650872803E1,0.000000000E0,0.000000000E0,9.172500094E-1,3.790092468E0,2.604910612E0,2.200000000E1
7.247088400E2,5.162316308E1,6.974558400E0,5.173288275E1,9.646502686E1,0.000000000E0,0.000000000E0,9.172582684E-1,3.790092468E0,2.525001526E0,2.000000000E1
7.257075907E2,5.162316315E1,6.974558360E0,5.172958709E1,9.646173096E1,0.000000000E0,0.000000000E0,9.172635866E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.267097655E2,5.162316318E1,6.974558300E0,5.171969952E1,9.645184326E1,0.000000000E0,0.000000000E0,9.172662043E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.277104451E2,5.162316320E1,6.974558280E0,5.172140858E1,9.645355225E1,0.000000000E0,0.000000000E0,9.172692431E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.287093046E2,5.162316322E1,6.974558250E0,5.171933347E1,9.645147705E1,0.000000000E0,0.000000000E0,9.172713141E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.297105628E2,5.162316322E1,6.974558220E0,5.171524414E1,9.644738770E1,0.000000000E0,0.000000000E0,9.172748596E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.307094546E2,5.162316324E1,6.974558180E0,5.170920175E1,9.644134521E1,0.000000000E0,0.000000000E0,9.172772103E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.317100304E2,5.162316325E1,6.974558150E0,5.170779799E1,9.643994141E1,0.000000000E0,0.000000000E0,9.172878468E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.327085926E2,5.162316319E1,6.974558030E0,5.173294439E1,9.646508789E1,0.000000000E0,0.000000000E0,9.172914732E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.337108041E2,5.162316320E1,6.974557980E0,5.173721691E1,9.646936035E1,0.000000000E0,0.000000000E0,9.172938017E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.347090751E2,5.162316322E1,6.974557970E0,5.174191669E1,9.647406006E1,0.000000000E0,0.000000000E0,9.172951106E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.357105832E2,5.162316323E1,6.974557980E0,5.174557882E1,9.647772217E1,0.000000000E0,0.000000000E0,9.172968833E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.367104523E2,5.162316322E1,6.974557960E0,5.175143818E1,9.648358154E1,0.000000000E0,0.000000000E0,9.172998601E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.377086694E2,5.162316323E1,6.974557920E0,5.175070582E1,9.648284912E1,0.000000000E0,0.000000000E0,9.173057320E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.387088691E2,5.162316326E1,6.974557850E0,5.174454141E1,9.647668457E1,0.000000000E0,0.000000000E0,9.173100207E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.397090481E2,5.162316325E1,6.974557790E0,5.174319865E1,9.647534180E1,0.000000000E0,0.000000000E0,9.173100207E-1,3.790092468E0,2.500000000E0,1.800000000E1
7.407094849E2,5.162316325E1,6.974557790E0,5.174203898E1,9.647418213E1,0.000000000E0,0.000000000E0,9.173373232E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.417104310E2,5.162316309E1,6.974557490E0,5.172330094E1,9.645544434E1,0.000000000E0,0.000000000E0,9.173579171E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.427104683E2,5.162316298E1,6.974557250E0,5.172122560E1,9.645336914E1,0.000000000E0,0.000000000E0,9.173649690E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.437099475E2,5.162316295E1,6.974557160E0,5.171683105E1,9.644897461E1,0.000000000E0,0.000000000E0,9.173684206E-1,3.790092468E0,2.500000000E0,1.900000000E1
7.447106224E2,5.162316295E1,6.974557110E0,5.171731936E1,9.644946289E1,0.000000000E0,0.000000000E0,9.173701934E-1,3.790092468E0,2.502769709E0,1.900000000E1
7.457103389E2,5.162316296E1,6.974557130E0,5.171597661E1,9.644812012E1,0.000000000E0,0.000000000E0,9.173728110E-1,3.790092468E0,2.541967869E0,1.800000000E1
7.467090414E2,5.162316294E1,6.974557150E0,5.171200925E1,9.644415283E1,0.000000000E0,0.000000000E0,9.173739229E-1,3.790092468E0,2.500000000E0,1.800000000E1
7.477099314E2,5.162316293E1,6.974557150E0,5.171603754E1,9.644818115E1,0.000000000E0,0.000000000E0,9.173746133E-1,3.790092468E0,2.500000000E0,1.800000000E1
7.487093929E2,5.162316293E1,6.974557140E0,5.171280268E1,9.644494629E1,0.000000000E0,0.000000000E0,9.173746133E-1,3.790092468E0,2.500000000E0,1.800000000E1
7.497084753E2,5.162316293E1,6.974557140E0,5.171353510E1,9.644567871E1,0.000000000E0,0.000000000E0,9.173753036E-1,3.790092468E0,2.500000000E0,1.900000000E1
7.507074391E2,5.162316293E1,6.974557130E0,5.171347408E1,9.644561768E1,0.000000000E0,0.000000000E0,9.173766124E-1,3.790092468E0,2.500000000E0,2.000000000E1
7.517086501E2,5.162316292E1,6.974557120E0,5.171762444E1,9.644976807E1,0.000000000E0,0.000000000E0,9.178254803E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.527084583E2,5.162316515E1,6.974551700E0,5.189366050E1,9.662579346E1,8.000000119E-1,2.523000031E2,9.189282426E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.537088299E2,5.162317153E1,6.974539470E0,5.196021686E1,9.669232178E1,1.840000033E0,2.665000000E2,9.216704709E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.547101047E2,5.162318935E1,6.974566930E0,5.173136720E1,9.646343994E1,2.119999886E0,5.290000153E1,9.250414061E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.557100470E2,5.162320076E1,6.974612170E0,5.191953846E1,9.665161133E1,2.569999933E0,8.259999847E1,9.280066047E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.567119431E2,5.162319665E1,6.974654610E0,5.184985339E1,9.658197021E1,2.880000114E0,1.201999969E2,9.306653451E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.577085356E2,5.162318103E1,6.974683770E0,5.165264175E1,9.638482666E1,2.200000048E0,1.541999969E2,9.336166103E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.587089129E2,5.162315471E1,6.974689280E0,5.137954946E1,9.611181641E1,2.880000114E0,1.873999939E2,9.367624243E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.597085551E2,5.162312957E1,6.974668380E0,5.177115331E1,9.650347900E1,3.089999914E0,2.291000061E2,9.395305218E-1,3.790092468E0,2.500000000E0,2.100000000E1
7.607080249E2,5.162312034E1,6.974631140E0,5.157913729E1,9.631146240E1,2.680000067E0,2.703999939E2,9.478186498E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.617089801E2,5.162316870E1,6.974539780E0,5.015356763E1,9.488568115E1,5.239999771E0,3.198999939E2,9.524380315E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.627091589E2,5.162319456E1,6.974487410E0,5.040118097E1,9.513317871E1,4.800000191E0,3.568999939E2,9.591375116E-1,3.790092468E0,2.500000000E0,2.200000000E1
7.637079504E2,5.162324680E1,6.974535760E0,4.952208794E1,9.425396729E1,4.659999847E0,3.509999847E1,9.625953126E-1,3.790092468E0,2.602096796E0,2.200000000E1
7.647087455E2,5.162326664E1,6.974574330E0,4.819820420E1,9.293005371E1,3.460000038E0,9.259999847E1,9.697925460E-1,3.853114605E0,2.738126278E0,2.200000000E1
7.657088554E2,5.162322446E1,6.974653410E0,4.750362313E1,9.223565674E1,2.180000067E0,1.566000061E2,9.726145691E-1,4.640737057E0,3.478691339E0,2.200000000E1
7.667082811E2,5.162320337E1,6.974676150E0,4.707550412E1,9.180761719E1,1.659999967E0,1.185999985E2,9.880164737E-1,5.663532734E0,3.594767094E0,2.200000000E1
7.677095972E2,5.162317707E1,6.974457100E0,4.758218218E1,9.231420898E1,1.217000008E1,2.661000061E2,9.914944127E-1,4.087231159E0,3.239460468E0,2.200000000E1
7.687111087E2,5.162317285E1,6.974407180E0,4.888457526E1,9.361657715E1,5.670000076E0,2.717999878E2,9.941871826E-1,4.112246513E0,3.070298672E0,2.100000000E1
7.697077063E2,5.162319683E1,6.974412620E0,4.850720075E1,9.323913574E1,2.390000105E0,3.352000122E2,9.999210954E-1,4.225877762E0,3.054216623E0,2.300000000E1
7.707083801E2,5.162324839E1,6.974413920E0,4.758547739E1,9.231726074E1,4.809999943E0,3.506000061E2,1.022415483E0,4.941490650E0,3.229165316E0,2.300000000E1
7.717103613E2,5.162311253E1,6.974655350E0,4.723113460E1,9.196350098E1,1.485999966E1,1.328000031E2,1.029245231E0,3.999064207E0,3.104695082E0,2.300000000E1
7.727112742E2,5.162308642E1,6.974744900E0,4.773440819E1,9.246691895E1,8.380000114E0,1.300000000E2,1.034423574E0,4.248823643E0,3.090086937E0,2.300000000E1
